image,breed_id,species,breed
wheaten_terrier_146,14,dog,wheaten_terrier
american_bulldog_60,36,dog,american_bulldog
newfoundland_187,34,dog,newfoundland
basset_hound_6,33,dog,basset_hound
British_Shorthair_190,8,cat,British_Shorthair
chihuahua_117,23,dog,chihuahua
Siamese_122,5,cat,Siamese
great_pyrenees_158,12,dog,great_pyrenees
miniature_pinscher_16,19,dog,miniature_pinscher
german_shorthaired_32,15,dog,german_shorthaired
english_cocker_spaniel_197,29,dog,english_cocker_spaniel
British_Shorthair_114,8,cat,British_Shorthair
wheaten_terrier_29,14,dog,wheaten_terrier
staffordshire_bull_terrier_13,30,dog,staffordshire_bull_terrier
leonberger_15,18,dog,leonberger
pug_24,27,dog,pug
pomeranian_150,31,dog,pomeranian
german_shorthaired_127,15,dog,german_shorthaired
german_shorthaired_161,15,dog,german_shorthaired
Birman_192,10,cat,Birman
havanese_150,13,dog,havanese
boxer_91,17,dog,boxer
Ragdoll_101,2,cat,Ragdoll
saint_bernard_96,32,dog,saint_bernard
shiba_inu_29,20,dog,shiba_inu
pomeranian_66,31,dog,pomeranian
Maine_Coon_171,4,cat,Maine_Coon
havanese_174,13,dog,havanese
samoyed_65,16,dog,samoyed
pomeranian_82,31,dog,pomeranian
Ragdoll_105,2,cat,Ragdoll
leonberger_50,18,dog,leonberger
beagle_50,35,dog,beagle
japanese_chin_122,22,dog,japanese_chin
great_pyrenees_187,12,dog,great_pyrenees
British_Shorthair_119,8,cat,British_Shorthair
saint_bernard_174,32,dog,saint_bernard
Maine_Coon_247,4,cat,Maine_Coon
Maine_Coon_262,4,cat,Maine_Coon
Bombay_103,3,cat,Bombay
yorkshire_terrier_87,25,dog,yorkshire_terrier
samoyed_188,16,dog,samoyed
havanese_90,13,dog,havanese
wheaten_terrier_176,14,dog,wheaten_terrier
Birman_33,10,cat,Birman
newfoundland_185,34,dog,newfoundland
pug_128,27,dog,pug
saint_bernard_103,32,dog,saint_bernard
wheaten_terrier_56,14,dog,wheaten_terrier
Egyptian_Mau_69,0,cat,Egyptian_Mau
shiba_inu_212,20,dog,shiba_inu
wheaten_terrier_159,14,dog,wheaten_terrier
Birman_188,10,cat,Birman
Bombay_205,3,cat,Bombay
scottish_terrier_163,24,dog,scottish_terrier
wheaten_terrier_4,14,dog,wheaten_terrier
english_cocker_spaniel_35,29,dog,english_cocker_spaniel
newfoundland_73,34,dog,newfoundland
pomeranian_192,31,dog,pomeranian
newfoundland_72,34,dog,newfoundland
shiba_inu_196,20,dog,shiba_inu
British_Shorthair_22,8,cat,British_Shorthair
saint_bernard_107,32,dog,saint_bernard
Birman_131,10,cat,Birman
yorkshire_terrier_76,25,dog,yorkshire_terrier
miniature_pinscher_17,19,dog,miniature_pinscher
german_shorthaired_165,15,dog,german_shorthaired
newfoundland_132,34,dog,newfoundland
Sphynx_83,7,cat,Sphynx
Bengal_95,9,cat,Bengal
Maine_Coon_96,4,cat,Maine_Coon
pug_92,27,dog,pug
Abyssinian_212,6,cat,Abyssinian
great_pyrenees_181,12,dog,great_pyrenees
Russian_Blue_80,11,cat,Russian_Blue
japanese_chin_143,22,dog,japanese_chin
Maine_Coon_31,4,cat,Maine_Coon
saint_bernard_16,32,dog,saint_bernard
Russian_Blue_48,11,cat,Russian_Blue
Birman_54,10,cat,Birman
chihuahua_109,23,dog,chihuahua
Egyptian_Mau_157,0,cat,Egyptian_Mau
german_shorthaired_190,15,dog,german_shorthaired
english_setter_114,21,dog,english_setter
Sphynx_139,7,cat,Sphynx
english_cocker_spaniel_87,29,dog,english_cocker_spaniel
Siamese_152,5,cat,Siamese
newfoundland_26,34,dog,newfoundland
shiba_inu_186,20,dog,shiba_inu
saint_bernard_58,32,dog,saint_bernard
american_bulldog_90,36,dog,american_bulldog
german_shorthaired_149,15,dog,german_shorthaired
newfoundland_171,34,dog,newfoundland
Abyssinian_136,6,cat,Abyssinian
miniature_pinscher_151,19,dog,miniature_pinscher
american_pit_bull_terrier_126,26,dog,american_pit_bull_terrier
samoyed_25,16,dog,samoyed
Russian_Blue_57,11,cat,Russian_Blue
Bengal_37,9,cat,Bengal
great_pyrenees_164,12,dog,great_pyrenees
chihuahua_148,23,dog,chihuahua
Siamese_228,5,cat,Siamese
scottish_terrier_157,24,dog,scottish_terrier
basset_hound_11,33,dog,basset_hound
yorkshire_terrier_93,25,dog,yorkshire_terrier
Russian_Blue_63,11,cat,Russian_Blue
boxer_143,17,dog,boxer
Birman_63,10,cat,Birman
miniature_pinscher_137,19,dog,miniature_pinscher
wheaten_terrier_189,14,dog,wheaten_terrier
newfoundland_70,34,dog,newfoundland
havanese_16,13,dog,havanese
British_Shorthair_116,8,cat,British_Shorthair
pomeranian_41,31,dog,pomeranian
boxer_111,17,dog,boxer
havanese_79,13,dog,havanese
wheaten_terrier_100,14,dog,wheaten_terrier
wheaten_terrier_142,14,dog,wheaten_terrier
Sphynx_72,7,cat,Sphynx
scottish_terrier_21,24,dog,scottish_terrier
english_cocker_spaniel_90,29,dog,english_cocker_spaniel
boxer_40,17,dog,boxer
beagle_114,35,dog,beagle
american_pit_bull_terrier_80,26,dog,american_pit_bull_terrier
Birman_191,10,cat,Birman
Russian_Blue_240,11,cat,Russian_Blue
Russian_Blue_181,11,cat,Russian_Blue
Persian_186,1,cat,Persian
miniature_pinscher_154,19,dog,miniature_pinscher
Ragdoll_68,2,cat,Ragdoll
Bombay_65,3,cat,Bombay
english_setter_52,21,dog,english_setter
basset_hound_143,33,dog,basset_hound
samoyed_105,16,dog,samoyed
Bombay_96,3,cat,Bombay
scottish_terrier_34,24,dog,scottish_terrier
samoyed_75,16,dog,samoyed
great_pyrenees_22,12,dog,great_pyrenees
scottish_terrier_193,24,dog,scottish_terrier
german_shorthaired_178,15,dog,german_shorthaired
japanese_chin_41,22,dog,japanese_chin
chihuahua_106,23,dog,chihuahua
german_shorthaired_59,15,dog,german_shorthaired
Sphynx_30,7,cat,Sphynx
Ragdoll_60,2,cat,Ragdoll
pomeranian_144,31,dog,pomeranian
Sphynx_126,7,cat,Sphynx
Abyssinian_106,6,cat,Abyssinian
japanese_chin_9,22,dog,japanese_chin
boxer_18,17,dog,boxer
Siamese_27,5,cat,Siamese
Abyssinian_77,6,cat,Abyssinian
leonberger_157,18,dog,leonberger
British_Shorthair_141,8,cat,British_Shorthair
japanese_chin_185,22,dog,japanese_chin
great_pyrenees_136,12,dog,great_pyrenees
keeshond_134,28,dog,keeshond
Egyptian_Mau_11,0,cat,Egyptian_Mau
chihuahua_9,23,dog,chihuahua
chihuahua_66,23,dog,chihuahua
german_shorthaired_111,15,dog,german_shorthaired
Persian_115,1,cat,Persian
pug_119,27,dog,pug
staffordshire_bull_terrier_195,30,dog,staffordshire_bull_terrier
Ragdoll_71,2,cat,Ragdoll
yorkshire_terrier_19,25,dog,yorkshire_terrier
pomeranian_104,31,dog,pomeranian
Ragdoll_86,2,cat,Ragdoll
Bombay_116,3,cat,Bombay
pomeranian_193,31,dog,pomeranian
Sphynx_230,7,cat,Sphynx
samoyed_82,16,dog,samoyed
British_Shorthair_93,8,cat,British_Shorthair
boxer_46,17,dog,boxer
Maine_Coon_161,4,cat,Maine_Coon
Persian_17,1,cat,Persian
saint_bernard_9,32,dog,saint_bernard
beagle_202,35,dog,beagle
Bengal_70,9,cat,Bengal
British_Shorthair_32,8,cat,British_Shorthair
Bengal_14,9,cat,Bengal
saint_bernard_55,32,dog,saint_bernard
Abyssinian_142,6,cat,Abyssinian
chihuahua_70,23,dog,chihuahua
miniature_pinscher_148,19,dog,miniature_pinscher
miniature_pinscher_124,19,dog,miniature_pinscher
beagle_70,35,dog,beagle
Maine_Coon_157,4,cat,Maine_Coon
german_shorthaired_73,15,dog,german_shorthaired
Abyssinian_70,6,cat,Abyssinian
japanese_chin_54,22,dog,japanese_chin
Bengal_192,9,cat,Bengal
american_bulldog_5,36,dog,american_bulldog
Abyssinian_185,6,cat,Abyssinian
Ragdoll_121,2,cat,Ragdoll
japanese_chin_94,22,dog,japanese_chin
pug_150,27,dog,pug
scottish_terrier_25,24,dog,scottish_terrier
newfoundland_182,34,dog,newfoundland
newfoundland_178,34,dog,newfoundland
Ragdoll_2,2,cat,Ragdoll
english_cocker_spaniel_28,29,dog,english_cocker_spaniel
Sphynx_125,7,cat,Sphynx
pomeranian_34,31,dog,pomeranian
keeshond_54,28,dog,keeshond
miniature_pinscher_100,19,dog,miniature_pinscher
staffordshire_bull_terrier_156,30,dog,staffordshire_bull_terrier
newfoundland_52,34,dog,newfoundland
staffordshire_bull_terrier_14,30,dog,staffordshire_bull_terrier
Sphynx_66,7,cat,Sphynx
Egyptian_Mau_153,0,cat,Egyptian_Mau
havanese_100,13,dog,havanese
american_bulldog_74,36,dog,american_bulldog
shiba_inu_43,20,dog,shiba_inu
chihuahua_27,23,dog,chihuahua
great_pyrenees_32,12,dog,great_pyrenees
great_pyrenees_175,12,dog,great_pyrenees
Birman_184,10,cat,Birman
Birman_185,10,cat,Birman
British_Shorthair_31,8,cat,British_Shorthair
pug_188,27,dog,pug
english_setter_39,21,dog,english_setter
newfoundland_134,34,dog,newfoundland
keeshond_131,28,dog,keeshond
Siamese_101,5,cat,Siamese
pomeranian_48,31,dog,pomeranian
Bengal_128,9,cat,Bengal
japanese_chin_51,22,dog,japanese_chin
British_Shorthair_49,8,cat,British_Shorthair
wheaten_terrier_42,14,dog,wheaten_terrier
miniature_pinscher_166,19,dog,miniature_pinscher
pomeranian_157,31,dog,pomeranian
scottish_terrier_56,24,dog,scottish_terrier
japanese_chin_8,22,dog,japanese_chin
keeshond_26,28,dog,keeshond
english_cocker_spaniel_160,29,dog,english_cocker_spaniel
yorkshire_terrier_119,25,dog,yorkshire_terrier
pug_17,27,dog,pug
newfoundland_50,34,dog,newfoundland
Russian_Blue_130,11,cat,Russian_Blue
leonberger_175,18,dog,leonberger
Abyssinian_160,6,cat,Abyssinian
english_setter_94,21,dog,english_setter
yorkshire_terrier_53,25,dog,yorkshire_terrier
saint_bernard_101,32,dog,saint_bernard
great_pyrenees_197,12,dog,great_pyrenees
saint_bernard_15,32,dog,saint_bernard
havanese_192,13,dog,havanese
saint_bernard_140,32,dog,saint_bernard
Persian_138,1,cat,Persian
english_setter_19,21,dog,english_setter
chihuahua_178,23,dog,chihuahua
newfoundland_128,34,dog,newfoundland
boxer_94,17,dog,boxer
german_shorthaired_84,15,dog,german_shorthaired
saint_bernard_150,32,dog,saint_bernard
wheaten_terrier_16,14,dog,wheaten_terrier
chihuahua_91,23,dog,chihuahua
great_pyrenees_27,12,dog,great_pyrenees
samoyed_140,16,dog,samoyed
saint_bernard_39,32,dog,saint_bernard
boxer_129,17,dog,boxer
yorkshire_terrier_83,25,dog,yorkshire_terrier
scottish_terrier_11,24,dog,scottish_terrier
shiba_inu_123,20,dog,shiba_inu
newfoundland_9,34,dog,newfoundland
scottish_terrier_101,24,dog,scottish_terrier
american_pit_bull_terrier_117,26,dog,american_pit_bull_terrier
Birman_30,10,cat,Birman
Birman_122,10,cat,Birman
Bengal_175,9,cat,Bengal
Abyssinian_145,6,cat,Abyssinian
keeshond_86,28,dog,keeshond
Abyssinian_102,6,cat,Abyssinian
great_pyrenees_155,12,dog,great_pyrenees
Maine_Coon_106,4,cat,Maine_Coon
leonberger_177,18,dog,leonberger
scottish_terrier_70,24,dog,scottish_terrier
Maine_Coon_95,4,cat,Maine_Coon
pug_124,27,dog,pug
Birman_6,10,cat,Birman
basset_hound_191,33,dog,basset_hound
newfoundland_172,34,dog,newfoundland
samoyed_116,16,dog,samoyed
yorkshire_terrier_129,25,dog,yorkshire_terrier
wheaten_terrier_156,14,dog,wheaten_terrier
Russian_Blue_211,11,cat,Russian_Blue
japanese_chin_40,22,dog,japanese_chin
basset_hound_139,33,dog,basset_hound
samoyed_30,16,dog,samoyed
miniature_pinscher_142,19,dog,miniature_pinscher
Sphynx_111,7,cat,Sphynx
german_shorthaired_138,15,dog,german_shorthaired
staffordshire_bull_terrier_132,30,dog,staffordshire_bull_terrier
german_shorthaired_197,15,dog,german_shorthaired
leonberger_195,18,dog,leonberger
chihuahua_164,23,dog,chihuahua
Maine_Coon_47,4,cat,Maine_Coon
great_pyrenees_111,12,dog,great_pyrenees
Egyptian_Mau_126,0,cat,Egyptian_Mau
Siamese_196,5,cat,Siamese
British_Shorthair_36,8,cat,British_Shorthair
Abyssinian_201,6,cat,Abyssinian
Abyssinian_30,6,cat,Abyssinian
boxer_192,17,dog,boxer
boxer_23,17,dog,boxer
pomeranian_52,31,dog,pomeranian
chihuahua_5,23,dog,chihuahua
german_shorthaired_183,15,dog,german_shorthaired
Abyssinian_47,6,cat,Abyssinian
saint_bernard_34,32,dog,saint_bernard
Bengal_170,9,cat,Bengal
newfoundland_159,34,dog,newfoundland
British_Shorthair_278,8,cat,British_Shorthair
Egyptian_Mau_102,0,cat,Egyptian_Mau
Russian_Blue_92,11,cat,Russian_Blue
Bombay_100,3,cat,Bombay
staffordshire_bull_terrier_189,30,dog,staffordshire_bull_terrier
beagle_198,35,dog,beagle
great_pyrenees_167,12,dog,great_pyrenees
yorkshire_terrier_124,25,dog,yorkshire_terrier
pug_118,27,dog,pug
Bombay_202,3,cat,Bombay
yorkshire_terrier_1,25,dog,yorkshire_terrier
Maine_Coon_108,4,cat,Maine_Coon
Abyssinian_51,6,cat,Abyssinian
Birman_57,10,cat,Birman
basset_hound_67,33,dog,basset_hound
Egyptian_Mau_110,0,cat,Egyptian_Mau
pomeranian_154,31,dog,pomeranian
beagle_109,35,dog,beagle
Siamese_182,5,cat,Siamese
japanese_chin_92,22,dog,japanese_chin
Bengal_17,9,cat,Bengal
Persian_83,1,cat,Persian
yorkshire_terrier_49,25,dog,yorkshire_terrier
pug_7,27,dog,pug
english_cocker_spaniel_194,29,dog,english_cocker_spaniel
chihuahua_116,23,dog,chihuahua
english_cocker_spaniel_155,29,dog,english_cocker_spaniel
yorkshire_terrier_48,25,dog,yorkshire_terrier
Siamese_75,5,cat,Siamese
Persian_28,1,cat,Persian
pug_156,27,dog,pug
Persian_239,1,cat,Persian
german_shorthaired_72,15,dog,german_shorthaired
Maine_Coon_184,4,cat,Maine_Coon
chihuahua_25,23,dog,chihuahua
pug_68,27,dog,pug
havanese_190,13,dog,havanese
great_pyrenees_64,12,dog,great_pyrenees
english_cocker_spaniel_37,29,dog,english_cocker_spaniel
shiba_inu_180,20,dog,shiba_inu
havanese_167,13,dog,havanese
Russian_Blue_97,11,cat,Russian_Blue
japanese_chin_180,22,dog,japanese_chin
Maine_Coon_189,4,cat,Maine_Coon
american_pit_bull_terrier_175,26,dog,american_pit_bull_terrier
boxer_117,17,dog,boxer
Birman_7,10,cat,Birman
pomeranian_106,31,dog,pomeranian
Ragdoll_96,2,cat,Ragdoll
newfoundland_32,34,dog,newfoundland
Persian_98,1,cat,Persian
samoyed_101,16,dog,samoyed
wheaten_terrier_49,14,dog,wheaten_terrier
scottish_terrier_115,24,dog,scottish_terrier
american_bulldog_120,36,dog,american_bulldog
Birman_55,10,cat,Birman
english_setter_60,21,dog,english_setter
Persian_197,1,cat,Persian
British_Shorthair_34,8,cat,British_Shorthair
Siamese_29,5,cat,Siamese
basset_hound_165,33,dog,basset_hound
great_pyrenees_130,12,dog,great_pyrenees
miniature_pinscher_93,19,dog,miniature_pinscher
english_cocker_spaniel_96,29,dog,english_cocker_spaniel
leonberger_65,18,dog,leonberger
havanese_21,13,dog,havanese
Birman_146,10,cat,Birman
shiba_inu_16,20,dog,shiba_inu
havanese_188,13,dog,havanese
Russian_Blue_164,11,cat,Russian_Blue
Ragdoll_227,2,cat,Ragdoll
pomeranian_67,31,dog,pomeranian
saint_bernard_196,32,dog,saint_bernard
Birman_124,10,cat,Birman
Bombay_137,3,cat,Bombay
Bombay_143,3,cat,Bombay
scottish_terrier_61,24,dog,scottish_terrier
yorkshire_terrier_20,25,dog,yorkshire_terrier
english_setter_169,21,dog,english_setter
Sphynx_8,7,cat,Sphynx
Russian_Blue_208,11,cat,Russian_Blue
samoyed_132,16,dog,samoyed
shiba_inu_173,20,dog,shiba_inu
Maine_Coon_246,4,cat,Maine_Coon
leonberger_119,18,dog,leonberger
beagle_185,35,dog,beagle
shiba_inu_107,20,dog,shiba_inu
Abyssinian_79,6,cat,Abyssinian
Siamese_127,5,cat,Siamese
american_pit_bull_terrier_39,26,dog,american_pit_bull_terrier
yorkshire_terrier_31,25,dog,yorkshire_terrier
Bengal_66,9,cat,Bengal
samoyed_134,16,dog,samoyed
havanese_75,13,dog,havanese
yorkshire_terrier_141,25,dog,yorkshire_terrier
saint_bernard_167,32,dog,saint_bernard
german_shorthaired_170,15,dog,german_shorthaired
yorkshire_terrier_106,25,dog,yorkshire_terrier
Abyssinian_89,6,cat,Abyssinian
Siamese_36,5,cat,Siamese
Bombay_123,3,cat,Bombay
beagle_123,35,dog,beagle
beagle_101,35,dog,beagle
american_pit_bull_terrier_16,26,dog,american_pit_bull_terrier
shiba_inu_96,20,dog,shiba_inu
leonberger_133,18,dog,leonberger
Russian_Blue_28,11,cat,Russian_Blue
scottish_terrier_42,24,dog,scottish_terrier
pug_67,27,dog,pug
american_bulldog_51,36,dog,american_bulldog
japanese_chin_128,22,dog,japanese_chin
pomeranian_194,31,dog,pomeranian
japanese_chin_67,22,dog,japanese_chin
Sphynx_53,7,cat,Sphynx
Egyptian_Mau_108,0,cat,Egyptian_Mau
Bombay_78,3,cat,Bombay
pomeranian_112,31,dog,pomeranian
basset_hound_75,33,dog,basset_hound
havanese_129,13,dog,havanese
boxer_10,17,dog,boxer
British_Shorthair_15,8,cat,British_Shorthair
basset_hound_124,33,dog,basset_hound
leonberger_176,18,dog,leonberger
leonberger_140,18,dog,leonberger
boxer_32,17,dog,boxer
Birman_200,10,cat,Birman
Persian_118,1,cat,Persian
chihuahua_175,23,dog,chihuahua
english_cocker_spaniel_196,29,dog,english_cocker_spaniel
havanese_108,13,dog,havanese
yorkshire_terrier_188,25,dog,yorkshire_terrier
Sphynx_165,7,cat,Sphynx
miniature_pinscher_161,19,dog,miniature_pinscher
Bombay_102,3,cat,Bombay
Maine_Coon_239,4,cat,Maine_Coon
great_pyrenees_92,12,dog,great_pyrenees
staffordshire_bull_terrier_169,30,dog,staffordshire_bull_terrier
great_pyrenees_78,12,dog,great_pyrenees
Bombay_168,3,cat,Bombay
Egyptian_Mau_63,0,cat,Egyptian_Mau
leonberger_126,18,dog,leonberger
boxer_45,17,dog,boxer
american_bulldog_59,36,dog,american_bulldog
Siamese_161,5,cat,Siamese
basset_hound_200,33,dog,basset_hound
german_shorthaired_184,15,dog,german_shorthaired
pug_121,27,dog,pug
scottish_terrier_152,24,dog,scottish_terrier
Ragdoll_30,2,cat,Ragdoll
boxer_170,17,dog,boxer
British_Shorthair_8,8,cat,British_Shorthair
pug_165,27,dog,pug
wheaten_terrier_57,14,dog,wheaten_terrier
japanese_chin_4,22,dog,japanese_chin
British_Shorthair_258,8,cat,British_Shorthair
basset_hound_115,33,dog,basset_hound
Russian_Blue_184,11,cat,Russian_Blue
japanese_chin_159,22,dog,japanese_chin
english_cocker_spaniel_161,29,dog,english_cocker_spaniel
newfoundland_108,34,dog,newfoundland
basset_hound_193,33,dog,basset_hound
havanese_154,13,dog,havanese
Russian_Blue_136,11,cat,Russian_Blue
leonberger_51,18,dog,leonberger
Abyssinian_217,6,cat,Abyssinian
Abyssinian_132,6,cat,Abyssinian
chihuahua_195,23,dog,chihuahua
shiba_inu_154,20,dog,shiba_inu
yorkshire_terrier_65,25,dog,yorkshire_terrier
havanese_67,13,dog,havanese
saint_bernard_108,32,dog,saint_bernard
Egyptian_Mau_163,0,cat,Egyptian_Mau
staffordshire_bull_terrier_201,30,dog,staffordshire_bull_terrier
great_pyrenees_9,12,dog,great_pyrenees
beagle_144,35,dog,beagle
shiba_inu_7,20,dog,shiba_inu
pug_185,27,dog,pug
saint_bernard_86,32,dog,saint_bernard
pug_170,27,dog,pug
english_cocker_spaniel_18,29,dog,english_cocker_spaniel
shiba_inu_195,20,dog,shiba_inu
english_cocker_spaniel_46,29,dog,english_cocker_spaniel
yorkshire_terrier_131,25,dog,yorkshire_terrier
american_pit_bull_terrier_143,26,dog,american_pit_bull_terrier
Abyssinian_114,6,cat,Abyssinian
basset_hound_122,33,dog,basset_hound
wheaten_terrier_157,14,dog,wheaten_terrier
newfoundland_105,34,dog,newfoundland
great_pyrenees_149,12,dog,great_pyrenees
yorkshire_terrier_51,25,dog,yorkshire_terrier
Birman_160,10,cat,Birman
great_pyrenees_58,12,dog,great_pyrenees
american_pit_bull_terrier_20,26,dog,american_pit_bull_terrier
saint_bernard_153,32,dog,saint_bernard
wheaten_terrier_138,14,dog,wheaten_terrier
havanese_116,13,dog,havanese
havanese_78,13,dog,havanese
pomeranian_85,31,dog,pomeranian
Birman_193,10,cat,Birman
Ragdoll_116,2,cat,Ragdoll
British_Shorthair_188,8,cat,British_Shorthair
beagle_126,35,dog,beagle
beagle_84,35,dog,beagle
Persian_144,1,cat,Persian
Bombay_156,3,cat,Bombay
english_cocker_spaniel_146,29,dog,english_cocker_spaniel
Maine_Coon_121,4,cat,Maine_Coon
Persian_53,1,cat,Persian
scottish_terrier_173,24,dog,scottish_terrier
scottish_terrier_189,24,dog,scottish_terrier
chihuahua_192,23,dog,chihuahua
japanese_chin_193,22,dog,japanese_chin
Bengal_5,9,cat,Bengal
Bengal_44,9,cat,Bengal
staffordshire_bull_terrier_68,30,dog,staffordshire_bull_terrier
Abyssinian_37,6,cat,Abyssinian
samoyed_5,16,dog,samoyed
english_cocker_spaniel_1,29,dog,english_cocker_spaniel
Siamese_129,5,cat,Siamese
great_pyrenees_200,12,dog,great_pyrenees
basset_hound_66,33,dog,basset_hound
havanese_58,13,dog,havanese
Ragdoll_147,2,cat,Ragdoll
pug_34,27,dog,pug
Siamese_63,5,cat,Siamese
american_pit_bull_terrier_153,26,dog,american_pit_bull_terrier
Bombay_97,3,cat,Bombay
Siamese_238,5,cat,Siamese
german_shorthaired_25,15,dog,german_shorthaired
wheaten_terrier_161,14,dog,wheaten_terrier
american_pit_bull_terrier_9,26,dog,american_pit_bull_terrier
Abyssinian_97,6,cat,Abyssinian
miniature_pinscher_83,19,dog,miniature_pinscher
Russian_Blue_66,11,cat,Russian_Blue
Siamese_78,5,cat,Siamese
miniature_pinscher_117,19,dog,miniature_pinscher
basset_hound_198,33,dog,basset_hound
japanese_chin_195,22,dog,japanese_chin
Maine_Coon_141,4,cat,Maine_Coon
keeshond_40,28,dog,keeshond
Bombay_19,3,cat,Bombay
saint_bernard_170,32,dog,saint_bernard
newfoundland_162,34,dog,newfoundland
boxer_16,17,dog,boxer
British_Shorthair_273,8,cat,British_Shorthair
Ragdoll_92,2,cat,Ragdoll
scottish_terrier_107,24,dog,scottish_terrier
shiba_inu_192,20,dog,shiba_inu
pug_154,27,dog,pug
japanese_chin_99,22,dog,japanese_chin
german_shorthaired_40,15,dog,german_shorthaired
saint_bernard_151,32,dog,saint_bernard
samoyed_148,16,dog,samoyed
samoyed_22,16,dog,samoyed
Sphynx_196,7,cat,Sphynx
miniature_pinscher_45,19,dog,miniature_pinscher
american_bulldog_36,36,dog,american_bulldog
basset_hound_195,33,dog,basset_hound
Russian_Blue_83,11,cat,Russian_Blue
shiba_inu_145,20,dog,shiba_inu
english_setter_64,21,dog,english_setter
saint_bernard_74,32,dog,saint_bernard
newfoundland_138,34,dog,newfoundland
samoyed_63,16,dog,samoyed
Sphynx_130,7,cat,Sphynx
english_setter_183,21,dog,english_setter
Bengal_144,9,cat,Bengal
english_setter_181,21,dog,english_setter
staffordshire_bull_terrier_147,30,dog,staffordshire_bull_terrier
newfoundland_40,34,dog,newfoundland
beagle_189,35,dog,beagle
